"N","stdev","correl","simnum","mean1NRNT","mean2NRNT","sd1NRNT","sd2NRNT","sddiffNRNT","corNRNT","mean1RNT","mean2RNT","sd1RNT","sd2RNT","sddiffRNT","corRNT","mean1NRT","mean2NRT","sd1NRT","sd2NRT","sddiffNRT","corNRT","mean1RT","mean2RT","sd1RT","sd2RT","sddiffRT","corRT"
90,1,0.5,155,4.06511110340824,4.99142752702136,0.998993086239177,0.987545975585553,1.00849576750915,0.484602389409685,4.02222222222222,4.98888888888889,1.01646863669681,1.01111179706662,1.09595784385423,0.415675405050553,4.06511110340824,4.99119641946357,0.998993086239177,0.987068039688995,1.00807623460498,0.484787482348355,4.02222222222222,4.98888888888889,1.01646863669681,1.01111179706662,1.09595784385423,0.415675405050553
90,1,0.5,156,3.94391036459011,5.01224407761956,1.02866054003311,1.01050394167415,0.997043580133051,0.521982110225555,3.92222222222222,4.95555555555556,1.03019336875594,1.0483921462814,1.05415177040888,0.48571444901451,3.94391036459011,5.0069651571229,1.02866054003311,0.999092680743888,0.986957793814706,0.526522498953196,3.92222222222222,4.95555555555556,1.03019336875594,1.0483921462814,1.05415177040888,0.48571444901451
90,1,0.5,157,4.07767297754546,5.05217195750319,1.01511464832056,0.943612026142784,0.981092378280902,0.500232160046777,4.05555555555556,5.06666666666667,1.10525924673666,0.98071287990369,1.12673780330796,0.421543632263359,4.07767297754546,5.04833914637186,1.01511464832056,0.934854386304113,0.981936064772352,0.495378035598972,4.05555555555556,5.06666666666667,1.10525924673666,0.98071287990369,1.12673780330796,0.421543632263359
90,1,0.5,158,4.03029433628464,5.14068579380293,1.09075339227448,1.08036051770845,1.16864046927095,0.420568338884267,3.98888888888889,5.16666666666667,1.16594413153147,1.09390548654038,1.23231560398107,0.406706366306154,4.03029433628464,5.12285410310602,1.09075339227448,1.0433778008419,1.13763780220109,0.43238213206416,3.98888888888889,5.15555555555556,1.16594413153147,1.06961203836215,1.21090550202378,0.415843534058408
90,1,0.5,159,4.06710965880075,4.95170247440053,0.944420519684848,0.955915750533755,0.949319118463028,0.500948065595728,4.12222222222222,4.93333333333333,1.02582143328348,0.992103655331109,1.07989225892512,0.427627915398662,4.06710965880075,4.95170247440053,0.944420519684848,0.955915750533755,0.949319118463028,0.500948065595728,4.12222222222222,4.93333333333333,1.02582143328348,0.992103655331109,1.07989225892512,0.427627915398662
90,1,0.5,160,4.09127904573735,4.93759062785534,0.970866054659913,1.04270446610239,1.16939295876989,0.32713442351967,4.11111111111111,4.92222222222222,0.988068646621759,1.06240957608909,1.24426273865149,0.265212049632084,4.09127904573735,4.93364349873609,0.970866054659913,1.03431763592107,1.16729098912465,0.323559074255405,4.11111111111111,4.92222222222222,0.988068646621759,1.06240957608909,1.24426273865149,0.265212049632084
90,1,0.7,161,4.00326952411523,5.03703784463842,0.981447820664001,0.948211376870976,0.781732831441561,0.672260661960471,4,5.01111111111111,1.00560228473099,0.999937576079093,0.893100198770382,0.603399037372376,4.00326952411523,5.02691471595519,0.981447820664001,0.923416357752287,0.783906672069954,0.662831207186758,4,5,1.00560228473099,0.971504104324372,0.886857854412185,0.598056818096707
90,1,0.7,162,4.25079300914526,5.11750718153976,1.00536094740543,0.925190144332042,0.776675350052356,0.679193024766987,4.22222222222222,5.1,1.03617466075489,1.02825258122045,0.934095461976394,0.590561654269696,4.25079300914526,5.10389293330064,1.00536094740543,0.889331043579368,0.756519637665891,0.687473528783252,4.22222222222222,5.08888888888889,1.03617466075489,1.00162165640115,0.91430577827102,0.597843069535196
90,1,0.7,163,4.08077814998495,5.04420558139094,1.12073808940369,0.94225937466624,0.78696471027593,0.721853998112438,4.04444444444444,5.06666666666667,1.13088521667028,0.98071287990369,0.847703809013049,0.686202089842836,4.08122644628249,5.04420558139094,1.11948297551138,0.94225937466624,0.785845915612172,0.722164617921788,4.04444444444444,5.06666666666667,1.13088521667028,0.98071287990369,0.847703809013049,0.686202089842836
90,1,0.7,164,3.90897954970017,4.96263733491057,0.881842907667994,0.961046696717383,0.749868121416515,0.671956302075426,3.91111111111111,4.93333333333333,0.955697808997356,0.957524899198068,0.847703809013049,0.60736809281648,3.90897954970017,4.96140735464528,0.881842907667994,0.958333654048664,0.748507642183756,0.671983771555657,3.91111111111111,4.93333333333333,0.955697808997356,0.957524899198068,0.847703809013049,0.60736809281648
90,1,0.7,165,3.74084359972115,4.79912858245703,1.07008796078386,1.03131285929073,0.798579759149773,0.711748490315403,3.72222222222222,4.8,1.10186540275696,1.02989036178778,0.902278984457002,0.643581881695816,3.74084359972115,4.7979734514013,1.07008796078386,1.02875735989048,0.797487399682485,0.711917303073816,3.72222222222222,4.8,1.10186540275696,1.02989036178778,0.902278984457002,0.643581881695816
90,1,0.7,166,4.07009957388812,5.05029586309599,1.01553136195308,1.00791297077222,0.738029699718273,0.733955044286339,4.07777777777778,5.02222222222222,1.07293337047468,1.05976229874331,0.878726237374125,0.66053235131625,4.07009957388812,5.04580162219292,1.01553136195308,0.998152332718702,0.729949571472541,0.73732465811925,4.07777777777778,5.02222222222222,1.07293337047468,1.05976229874331,0.878726237374125,0.66053235131625
90,1,0.7,167,4.02452179648581,5.11169503135134,0.771815535456354,0.964915923304376,0.681313429106269,0.713388638161987,4.02222222222222,5.13333333333333,0.806960976428323,0.9738144621752,0.785321009931099,0.625307763029942,4.02452179648581,5.10008233108188,0.771815535456354,0.937610982450685,0.67281415952207,0.706223113470513,4.02222222222222,5.12222222222222,0.806960976428323,0.946047695519234,0.779657083940963,0.614552081831522
90,1,0.7,168,3.97722823249657,4.95489733758663,1.04678693355241,1.07903323224372,0.806536408360428,0.712505148917013,3.93333333333333,4.91111111111111,1.07890914530382,1.15772388515448,0.935898027886451,0.651866121453089,3.97722823249657,4.94342772714919,1.04678693355241,1.05464727484484,0.805230793508454,0.706367690682012,3.93333333333333,4.9,1.07890914530382,1.13226431185926,0.941550239728388,0.638317528524321
90,1,0.7,169,4.0511658212281,5.0086594617568,1.0283693324224,1.04106275418548,0.683404596432558,0.781953099386395,4.06666666666667,5.06666666666667,1.08927354412589,1.08927354412589,0.82107082725596,0.715909090909091,4.0511658212281,5.00781726556061,1.0283693324224,1.03940102974956,0.682937084546378,0.781884865072027,4.06666666666667,5.06666666666667,1.08927354412589,1.08927354412589,0.82107082725596,0.715909090909091
90,1,0.7,170,4.24843010075155,5.05710254216421,0.862777214547234,0.917991230453825,0.759489811810044,0.637777582584848,4.22222222222222,5.08888888888889,0.89665768621152,0.978929069109231,0.876663747307197,0.566073279637878,4.24843010075155,5.04159671619024,0.862777214547234,0.876819332562429,0.7352915991126,0.642791315671617,4.22222222222222,5.07777777777778,0.89665768621152,0.950786519804629,0.855400702622719,0.572577858589572
90,1,0.9,171,4.21028102472801,5.16085380992597,0.952740698818532,0.970211030520708,0.447345805446575,0.891918106782249,4.21111111111111,5.14444444444444,0.97720588200758,0.95471757234604,0.632455532033676,0.785898565689446,4.21028102472801,5.13878971096587,0.952740698818532,0.914501268395302,0.448473244914257,0.885418346173729,4.21111111111111,5.13333333333333,0.97720588200758,0.926513338431852,0.640010143490154,0.775212160626583
90,1,0.9,172,4.01983722332489,5.00651048146082,1.01108411974095,1.01165909486406,0.487115592556183,0.884012287661051,3.98888888888889,5.05555555555556,1.02216386958239,1.02069717428726,0.632455532033676,0.808305248771477,4.01700042222988,4.99517529550726,1.00222368428678,0.98281714849878,0.4975883754626,0.874509178019462,3.98888888888889,5.04444444444444,1.02216386958239,0.993361234306393,0.642346665323278,0.797228391004806
90,1,0.9,173,4.12716853452476,5.03378818755616,0.988808584707074,1.03929984868254,0.435952878130484,0.908771396762234,4.1,5.06666666666667,1.01726666153677,1.08927354412589,0.60799911295027,0.835536521000631,4.12716853452476,5.03359223986105,0.988808584707074,1.03892320939495,0.43600840858567,0.908696314224613,4.1,5.06666666666667,1.01726666153677,1.08927354412589,0.60799911295027,0.835536521000631
90,1,0.9,174,4.13361708714679,5.07346216118319,0.90612262804264,0.889625063574526,0.469531886389318,0.863425471440448,4.1,5.07777777777778,0.948683298050514,0.974134911840714,0.540032828335833,0.842563933681698,4.13361708714679,5.07076265887814,0.90612262804264,0.883314157605147,0.469713647886037,0.862498016862445,4.1,5.07777777777778,0.948683298050514,0.974134911840714,0.540032828335833,0.842563933681698
90,1,0.9,175,4.12602313352038,5.07912060472217,0.896090208805656,0.862776273046181,0.475565590143308,0.854452576030103,4.22222222222222,5.06666666666667,0.933493833176886,0.89693610810496,0.651896302347032,0.74702003324111,4.12602313352038,5.07912060472217,0.896090208805656,0.862776273046181,0.475565590143308,0.854452576030103,4.22222222222222,5.06666666666667,0.933493833176886,0.89693610810496,0.651896302347032,0.74702003324111
90,1,0.9,176,3.93920016193139,4.93195042694132,0.990484998480593,1.06468049074875,0.419557061138575,0.919148856050401,3.92222222222222,4.94444444444444,1.06240957608909,1.12540740299751,0.635606014951241,0.832715083576784,3.93920016193139,4.92655875075657,0.990484998480593,1.05319765772681,0.413675293939693,0.919862854308163,3.92222222222222,4.94444444444444,1.06240957608909,1.12540740299751,0.635606014951241,0.832715083576784
90,1,0.9,177,3.87325264083752,4.92308257473584,0.95353511488112,0.966852996444896,0.460247527823054,0.885213185888827,3.84444444444444,4.96666666666667,1.02673378835987,1.06475718601404,0.596389469642636,0.83798598882942,3.87325264083752,4.9095523899968,0.95353511488112,0.930404662845814,0.460533026030034,0.880769857202744,3.84444444444444,4.95555555555556,1.02673378835987,1.03761947855279,0.607896436412689,0.826622018141527
90,1,0.9,178,3.89284597005292,4.91746274906443,0.95074254605031,0.942800198532637,0.424596331107424,0.899471802068386,3.88888888888889,4.94444444444444,0.999375585327815,0.998438231125633,0.606354201953954,0.815765138644498,3.89284597005292,4.91251164139817,0.95074254605031,0.93046385601991,0.423506319191002,0.898858246706696,3.88888888888889,4.94444444444444,0.999375585327815,0.998438231125633,0.606354201953954,0.815765138644498
90,1,0.9,179,4.05079430310259,5.03851903880905,1.18972929475991,1.08266802615164,0.458893305065088,0.922706407385246,4.02222222222222,5.06666666666667,1.21763980373321,1.11979131282113,0.616461652326415,0.864154760046335,4.04544372105101,5.01828602803714,1.17511989529876,1.033757848588,0.475130843619344,0.915307917651488,4.02222222222222,5.05555555555556,1.21763980373321,1.09504615993323,0.62620670026811,0.858589467531712
90,1,0.9,180,3.96896165073213,5.00459617309039,1.05342707397338,1.00450031880625,0.439061970671228,0.910041875671799,3.95555555555556,5.03333333333333,1.09041906294505,1.01061778858614,0.603878434410079,0.837431067411518,3.97348434197666,5.00457862336753,1.03955238688553,1.00446505047828,0.440465354364497,0.907690237784954,3.95555555555556,5.03333333333333,1.09041906294505,1.01061778858614,0.603878434410079,0.837431067411518
95,5,0,1,4.03425476454295,4.57557115819352,2.08645992045668,2.28389817712972,3.05480823229241,0.024935937062746,4.02105263157895,4.53684210526316,2.08836160645806,2.30083484532079,3.08346019330845,0.0153349826311841,3.98889781150414,4.47412540286906,1.86106243638563,1.78577832044324,2.56834367760483,0.00845032133991707,3.98947368421053,4.44210526315789,1.90461218949822,1.80846584491,2.61244330510662,0.0106311298643004
95,5,0,2,3.87820668782543,4.80179063593305,2.07608193632709,2.22411348753301,3.09898662031144,-0.0375663704531217,3.85263157894737,4.86315789473684,2.10858640281614,2.26730004544626,3.13013743441764,-0.0220647517474946,3.89094853469609,4.66371660564343,1.8443423505188,1.88367069403683,2.72613011197358,-0.0693656963856504,3.87368421052632,4.72631578947368,1.87504385913616,1.92100430993546,2.7674722357393,-0.062862250130384
95,5,0,3,4.13951120133348,4.78509005065253,2.12323712634571,2.26238214065514,3.20746662117525,-0.068837631587737,4.12631578947368,4.81052631578947,2.13502755606891,2.24221934528833,3.19328803364893,-0.0638367100738663,4.12234016680954,4.61408844234159,1.86902930095409,1.88983741144601,2.74650833032408,-0.0677420949680889,4.10526315789474,4.64210526315789,1.90449459543832,1.91253307285371,2.78602334732236,-0.0654846402474744
95,5,0,4,4.14544639744546,4.64876481368165,2.42027266243335,2.31390021832453,3.61144718028481,-0.16344720321579,4.11578947368421,4.65263157894737,2.43145678202734,2.34188695083292,3.69246076720623,-0.196502683314016,4.07418733195999,4.57694272099415,1.99883030705796,1.93093459857681,2.98439916708139,-0.153228847636747,4.06315789473684,4.6,2.04112258597426,1.98075850504779,3.10048220791743,-0.188401584466554
95,5,0,5,4.01376443339884,5.09410381876784,2.21214956783243,2.41595363880005,3.27655176956907,-0.000500874980065888,4,5.10526315789474,2.19767769111909,2.43849310030272,3.26969867897453,0.00794047727192385,4.00681654133804,4.86435397655352,1.83781769742368,1.87703449524816,2.71083937170012,-0.0649077552077576,3.98947368421053,4.90526315789474,1.87079876467704,1.91896295247978,2.75859645894289,-0.0595471259055179
95,5,0,6,3.97378719324454,4.98923113820547,2.43937453537281,2.25936495486054,3.32909069797937,-0.00250086779636027,3.97894736842105,4.93684210526316,2.4710190307628,2.25412400457373,3.35145503324535,-0.00406112181454535,3.90264187772355,4.80166782919287,1.99375700896515,1.85845972925737,2.69340564871226,0.023547996341768,3.88421052631579,4.76842105263158,2.03094757202483,1.90995506006476,2.75164615293316,0.025924059921736
95,5,0,7,4.26007928199936,4.95915354981387,2.08343125643306,2.31670458049174,3.111269626092,0.00288056618847767,4.25263157894737,4.96842105263158,2.10858640281614,2.34952521948561,3.15103211019223,0.00377479611641977,4.22414546111274,4.71575432791278,1.83772991462475,1.85002107025116,2.54685491617019,0.0460844218811794,4.2,4.72631578947368,1.84275464477805,1.88183989451224,2.56756406314722,0.049697778392166
95,5,0,8,4.09628411450358,5.5129632788914,2.22838336431433,1.88342625803666,2.9807669704295,-0.0443156089636025,4.11578947368421,5.49473684210526,2.2066782482676,1.8955361011762,2.96137887438031,-0.0367309007158183,4.09257242207872,5.30452697283841,1.88647677873009,1.59126640811519,2.52355345009194,-0.0462040352265713,4.10526315789474,5.29473684210526,1.88201840614672,1.62345628285816,2.52348432218235,-0.0311532243059502
95,5,0,9,4.02940339598114,4.61944002155046,2.15206338734866,2.37333596799809,3.55863908680252,-0.234926978176729,4.05263157894737,4.62105263157895,2.17514206458333,2.41528354957757,3.64852821267713,-0.261432961771633,4.07688518772981,4.49445996439299,1.92690353673942,1.9408842269504,3.00059949139494,-0.203696601172033,4.09473684210526,4.49473684210526,1.93001865392003,1.97792973763794,3.06108032660978,-0.226989046181714
95,5,0,10,3.58709694846068,5.25371862584896,2.48341826738323,2.36146199452654,3.68685242676672,-0.157644509395856,3.6,5.23157894736842,2.53234396507402,2.39881456352724,3.7729514142141,-0.170223313266298,3.66718809856793,5.03410722614313,2.00130074142344,1.86968720689931,2.91671103451083,-0.134462909591995,3.67368421052632,5.01052631578947,2.02349027127375,1.89340814429849,2.95933620473855,-0.140704914140899
95,5,0.1,11,3.81947776780783,5.09819424139599,2.13475528796343,2.05499097056209,2.7232043250001,0.15549993723255,3.83157894736842,5.15789473684211,2.18141390601126,2.07475089237179,2.71105736325805,0.189280528052706,3.84807629140484,4.93602448971681,1.86039606275434,1.69770280887669,2.37064617175943,0.114504995031356,3.85263157894737,4.98947368421053,1.91282580900298,1.75338418580285,2.40836541333863,0.139096210574608
95,5,0.1,12,4.29275611977555,5.02784911180739,2.26497514932565,2.13947069756175,3.17098209314337,-0.0358740250338929,4.29473684210526,5.05263157894737,2.24496450339433,2.15054877238263,3.12748893044858,-0.012061271953084,4.29461936187989,4.83057584103034,1.85771222701859,1.73799039979298,2.47781119794806,0.0514384201266567,4.28421052631579,4.85263157894737,1.86606399912334,1.75625581578582,2.4653023274052,0.0745912640717621
95,5,0.1,13,3.69548995655402,5.3497452339878,2.19957520732633,2.23789504510504,3.0727862856783,0.0410661722081115,3.71578947368421,5.35789473684211,2.18146524004052,2.27341616353706,3.07327460493078,0.0486144448021047,3.6992194259095,5.07371896678117,1.77734203078022,1.81877811975262,2.53227477863411,0.00842713974417797,3.70526315789474,5.08421052631579,1.80350535872433,1.81988518397913,2.52299613921168,0.0303311499201597
95,5,0.1,14,3.57535375640097,5.04466955376469,2.09143987664818,2.15276755651882,2.81800381420212,0.118535361914412,3.58947368421053,5.07368421052632,2.08078717123104,2.18915171204854,2.85412414517278,0.107135214981839,3.5927712845257,4.92590077224331,1.87013580767377,1.76481765259007,2.39460924802242,0.13298734790416,3.6,4.95789473684211,1.85884887737981,1.79191915111172,2.40529464499203,0.132223909229536
95,5,0.1,15,3.32599449543657,5.16976755700771,2.12868683802321,2.21074588108337,3.12302729580855,-0.0355498836471612,3.29473684210526,5.09473684210526,2.1629062609926,2.25064380486877,3.19773856262416,-0.0495046897283848,3.47848689500836,4.94925297321967,1.74327716964452,1.77520890316934,2.52108424554721,-0.0267368147007348,3.45263157894737,4.88421052631579,1.78509443729344,1.80344326630522,2.57092015806142,-0.0265057337524393
95,5,0.1,16,3.89690596862996,5.20650260299272,2.01451084350121,2.49506008573873,3.17145817411009,0.0224251110985124,3.83157894736842,5.16842105263158,2.00877135931896,2.53340504014348,3.21436445627791,0.0119044865403671,3.91324506019985,4.91486691786995,1.83649730930267,1.88137990527745,2.67214225909042,-0.0329987981599968,3.86315789473684,4.87368421052632,1.83123331488028,1.88635698243296,2.69946699562531,-0.0543319122697905
95,5,0.1,17,4.04088356914921,4.78561189184948,2.29135067222973,1.95581895399192,2.80621658730939,0.133958827426423,4.01052631578947,4.73684210526316,2.34064337782851,2.0011195075044,2.87484358598811,0.130058627281661,3.96575758188282,4.65701887330413,1.90764267927634,1.71866902878706,2.45478794128285,0.0864605137140758,3.93684210526316,4.61052631578947,1.9450456775022,1.73998494027541,2.51566202641194,0.0712389117822634
95,5,0.1,18,3.72226059426347,4.78662321884335,2.15413060685822,2.42327042900276,3.13994700703207,0.0625714469040389,3.73684210526316,4.8,2.1497675595074,2.42592382052255,3.11417666560381,0.0775152369809141,3.76572745383686,4.60752918969044,1.83244970564328,1.73252509579958,2.45915537699934,0.0491485122606466,3.8,4.61052631578947,1.8311721626766,1.77029109784482,2.4766773247859,0.0544761455267545
95,5,0.1,19,3.80262105141805,4.83994401861116,2.25132386672393,2.2156799937925,3.23367648227955,-0.0480098364052594,3.77894736842105,4.85263157894737,2.29327855694716,2.22159814554045,3.25263266615187,-0.0377834928548904,3.78739262627872,4.62779374043898,1.96538507862993,1.6992133355407,2.73978657645978,-0.113241718246838,3.76842105263158,4.66315789473684,2.00240616737128,1.72965699659437,2.76941381081685,-0.096479534132832
95,5,0.1,20,4.41039512239871,4.60384851184211,1.92312572789851,2.12741129997681,3.01200447882579,-0.103620346106907,4.32631578947368,4.65263157894737,1.97560712598366,2.11764833966396,3.02978864954608,-0.0946736617417101,4.36603156106996,4.47235928583514,1.76387153805695,1.82056800510466,2.62055741117883,-0.0687599446228471,4.30526315789474,4.51578947368421,1.83971369309586,1.82105392616904,2.68524231975244,-0.0760760143025911
95,5,0.3,21,4.11344857182651,4.67059007572639,2.31769223947324,1.7803203967,2.81280509077016,0.0762639050690683,4.06315789473684,4.64210526315789,2.37366099461512,1.76198503552032,2.77365626798728,0.125011943250689,4.07860267348176,4.57012238941855,1.97731133646563,1.5762944374222,2.44149137504873,0.0695554225375709,4.04210526315789,4.53684210526316,2.0364538926494,1.56293862824331,2.41834163421929,0.11649068934029
95,5,0.3,22,4.17872879340853,4.46426391103807,2.23814215416436,2.04519942475297,3.37202868358834,-0.237955396500735,4.18947368421053,4.45263157894737,2.26111785968002,2.06164786937295,3.34285686939661,-0.194314713528508,4.11279265594899,4.35874127905384,1.84937401538582,1.75033559300619,2.85268870294081,-0.255477454639155,4.10526315789474,4.35789473684211,1.85927052848592,1.76801240412567,2.83582109784665,-0.221939737597445
95,5,0.3,23,3.89430273605665,5.03738940132595,2.3021776860319,2.21455843710905,2.92110640198125,0.163919959285522,3.92631578947368,4.97894736842105,2.34403772963225,2.24546326248235,2.94765836039906,0.175543428558246,3.98849849959881,4.85378131098248,1.84863228280559,1.71220505668183,2.28450861528163,0.178518649021528,4.02105263157895,4.81052631578947,1.85069824297808,1.77029109784482,2.31045144728418,0.186313543184543
95,5,0.3,24,3.94592107302683,5.29867819205105,2.13848617593765,2.31624852121015,2.9938273014335,0.0984328860594615,3.93684210526316,5.28421052631579,2.20642449917252,2.33686076886911,3.0203861281005,0.116996698820808,4.00698019133402,4.9691342528576,1.83306489028545,1.78509503396572,2.45568961261922,0.0788888947050912,4,4.96842105263158,1.88499111121557,1.83031581729532,2.50723477237521,0.0894200286876322
95,5,0.3,25,4.14774045154488,5.23342727508852,2.27535055618454,2.14966392598874,2.77039452589309,0.217040029628227,4.13684210526316,5.18947368421053,2.26730004544626,2.15512618400431,2.79196575701671,0.203644717858858,4.13853531723958,5.02514472350437,1.96846151991508,1.75973446628602,2.41286861503298,0.165932634012313,4.13684210526316,4.98947368421053,1.99259547578609,1.78941769229311,2.4275389036593,0.179424563467119
95,5,0.3,26,3.7893931333897,5.17601827641755,2.39105789858198,1.91184532839269,2.94517743624028,0.0763716319155499,3.78947368421053,5.14736842105263,2.45770493546968,1.9239167775861,3.05243463858677,0.0448788512476856,3.83990145686346,4.98432680993757,1.9302406274963,1.60655923473799,2.35748572294986,0.120785461374404,3.83157894736842,4.96842105263158,1.9659475089795,1.64674166726327,2.43472453033887,0.100207365356075
95,5,0.3,27,3.77873981854586,5.34673100826647,2.28417586742617,2.24172915844653,3.1144031453382,0.0530516233492401,3.77894736842105,5.37894736842105,2.26057301796267,2.24166991025935,3.12641457345413,0.0356003181849128,3.8024378710952,5.10512813261624,1.89112426421509,1.67740789297417,2.40716058456824,0.0938825778386301,3.78947368421053,5.14736842105263,1.88439694536591,1.71952752697171,2.44912398352434,0.0786227839994464
95,5,0.3,28,3.68558679657656,5.16132335647798,2.00451082469849,2.23140059483405,2.90520831647867,0.0622617375869861,3.70526315789474,5.14736842105263,1.98865764738978,2.22159814554045,2.88324503011718,0.0653186846850867,3.72708099203427,4.93741903795509,1.77851497804832,1.80762749004897,2.44980128244083,0.0667372762376557,3.73684210526316,4.92631578947368,1.79958935218737,1.82326633051293,2.48096899755989,0.0621149874936822
95,5,0.3,29,4.30021321881063,5.23713239333732,2.07187882957902,2.07169812177804,2.70692785718709,0.146442976666973,4.27368421052632,5.2421052631579,2.08051806796553,2.13738650052619,2.74618742127036,0.152402786153489,4.22510434260791,5.0107081794722,1.82622880316627,1.6935108962899,2.31580945373946,0.135820956843495,4.2,5,1.85426477945854,1.7135256673788,2.35471460076669,0.130579316176692
95,5,0.3,30,3.88404762509793,5.46304046592075,2.37862742334958,2.25744189512165,3.37988577765043,-0.0623616186364961,3.86315789473684,5.45263157894737,2.4039441275581,2.27740250066957,3.37542664550627,-0.0390881454252661,3.94069334276186,5.10346073049747,2.01105668610484,1.75551159430825,2.66748505595038,0.00151446405607616,3.92631578947368,5.10526315789474,2.01189074437486,1.78333708350818,2.64164257156865,0.0348005073293553
95,5,0.5,31,3.78986793850125,5.02895675145616,2.34659681305932,2.25051872153746,3.1677821022847,0.0507954525636486,3.84210526315789,5.01052631578947,2.40706314157423,2.24790558237637,3.18791812135887,0.063225781642823,3.89859579966488,4.83753172278605,1.88043622226778,1.77746082793425,2.53658315949566,0.0390667067195132,3.95789473684211,4.82105263157895,1.93465478515883,1.78634863153044,2.5790090720959,0.0408919849732409
95,5,0.5,32,3.51772020845816,4.94794980169938,2.14273102538247,2.44564421192734,3.47150718561849,-0.141105851694056,3.51578947368421,4.96842105263158,2.14308962637976,2.46011862531381,3.46339036037722,-0.128034025899223,3.66009112679344,4.76241557724934,1.81763391445609,1.9886245438318,2.86572953147793,-0.131963065117341,3.65263157894737,4.8,1.84948768669799,2.01378229929061,2.88417701323497,-0.113110616343084
95,5,0.5,33,4.3368758963811,5.17141896352323,2.29834512636533,2.34363404176714,3.22916105922227,0.0322594443030151,4.34736842105263,5.2,2.33733991852637,2.35019238687371,3.29076212168934,0.0143310685955488,4.23605873865728,4.92832395158772,1.87239019155144,1.80133040817183,2.58277430962535,0.0118467283892966,4.26315789473684,4.96842105263158,1.9030240565769,1.81279513564203,2.63315070643083,-0.00373296034068311
95,5,0.5,34,4.10299802476296,5.19254128109347,2.28438392493846,2.40288825469598,2.99012378139189,0.186864371130707,4.12631578947368,5.2421052631579,2.3028294587827,2.42643153392009,3.08346019330845,0.150587843466207,4.03386341698,4.88296115047859,1.92719355736584,1.85387007612485,2.48431388012043,0.13702180380597,4.05263157894737,4.91578947368421,1.94809465590198,1.86035433535644,2.55413942835642,0.101039355683497
95,5,0.5,35,3.86265731448165,4.9881759083176,2.20971112884457,2.20702788561423,2.83972682366478,0.173240068359214,3.90526315789474,5.03157894736842,2.21730948813678,2.22391561708004,2.85925933447271,0.171046515943589,3.86164240138436,4.81405688063784,1.84595796476332,1.80487963187652,2.41465545363867,0.125248722062188,3.87368421052632,4.86315789473684,1.89198817673849,1.83703349160327,2.48182644155514,0.114345492184253
95,5,0.5,36,4.13418778015541,4.95579667884026,1.9875148351493,2.36487891829736,3.12837313618739,-0.0259403115129049,4.10526315789474,4.97894736842105,2.04457603268146,2.35642601433405,3.12247210185707,-0.0017432221292151,4.09036087786677,4.73006610595932,1.73340899711272,1.92233770062465,2.56958986353237,0.0145995128959043,4.06315789473684,4.73684210526316,1.78534534662595,1.94176124436636,2.59476602996878,0.0324635895070506
95,5,0.5,37,4.15884733147578,4.78861728193867,2.30534209741447,2.35775384873473,2.71508867325782,0.322136372584809,4.15789473684211,4.74736842105263,2.32157223630372,2.36539062067005,2.74247417739198,0.315364928170935,4.10363060644899,4.59950607759419,1.89206718200156,1.82250893204872,2.29222442178135,0.238836494460166,4.09473684210526,4.54736842105263,1.88540691589955,1.84948768669799,2.30525957855598,0.238188220631922
95,5,0.5,38,3.79911419284,4.68971918289096,2.1481380210437,1.97048299495282,2.68919974686189,0.149485464870328,3.84210526315789,4.69473684210526,2.18464559409084,2.03205002980444,2.75977342984864,0.144792159032049,3.83956540368971,4.61654846803242,1.82489101212643,1.67959381983641,2.28933453223772,0.148480837752204,3.86315789473684,4.62105263157895,1.88279176098409,1.71463628900809,2.37323636409558,0.132055689682642
95,5,0.5,39,3.97696077233326,5.50977341093959,2.21499258282975,2.13125354128425,2.71043833003021,0.22263150122765,3.96842105263158,5.56842105263158,2.2429683579737,2.12709286965751,2.69909362249232,0.237929553111753,3.9666633854338,5.25392361478483,1.76606695698759,1.6923671615792,2.1406285000863,0.234340358234148,3.97894736842105,5.32631578947368,1.81588116684272,1.71626825051528,2.17220557122778,0.244586058695417
95,5,0.5,40,4.02715752214917,4.89005517908776,2.23685841338014,2.04352974114465,2.56620840329628,0.283753510783442,4.03157894736842,4.90526315789474,2.24770630879924,2.05288424091738,2.5190428157788,0.316510929699281,4.02105218819314,4.70240900296776,1.92382055568738,1.59391631235269,2.11168170483085,0.290642105906492,4.02105263157895,4.70526315789474,1.94596662721171,1.61689013436502,2.08980889839308,0.323196253421191
95,5,0.7,41,4.04987885743604,5.15908820822241,2.430589379422,2.20803208250819,2.90796726017115,0.216785462654855,4.04210526315789,5.15789473684211,2.42730824329147,2.17488463608789,2.86528435295561,0.228456273421257,4.0549144072744,4.98589545946137,2.00404960870263,1.75580100827711,2.41053482886302,0.183074621503757,4.04210526315789,5.01052631578947,2.02072132409515,1.78346266620496,2.42965995159881,0.188797334841108
95,5,0.7,42,4.03695484418071,5.60046699456043,2.36948468628228,2.28535515323897,2.68775399424403,0.33362956863149,4.04210526315789,5.6,2.32432003085269,2.31277672294858,2.65264135514294,0.345530790006861,4.03268774625628,5.27102190342141,1.94920919544966,1.76236061141419,2.24761489773093,0.269788302384413,4.01052631578947,5.28421052631579,1.96509291016397,1.83733825685441,2.26181110477516,0.293808172386225
